travelTimeMeta_ID,Vsi,Qtn_TT,Ic_TT,fz_TT,ztop_TT,zbot_TT,Group,Group_ID
33,193.9214161,74.98864268,2.358242593,1.209264522,17.75,19.75,af/Qi,6
33,167.8308366,50.4909662,2.741851475,1.321669696,19.75,21.75,af/Qi,6
33,251.9763092,49.52724743,2.784473271,1.417708125,21.75,23.75,af/Qi,6
34,143.5809343,171.597489,1.767328571,0.315029453,1.75,3.75,af/Qi,6
34,172.1653657,143.629109,1.801939359,0.471294442,3.75,5.75,af/Qi,6
34,142.5132183,61.24888433,2.745395112,0.593629246,5.75,7.75,af/Qi,6
34,169.7049983,137.7032561,2.356514721,0.667781251,7.75,9.75,af/Qi,6
34,307.011612,314.7926728,1.8170663,0.853665155,9.75,11.75,af/Qi,6
34,492.7297364,596.251305,2.051890852,1.028099166,11.75,12.9,af/Qi,6
35,252.2670927,411.9543356,1.755505105,0.262192627,1.75,3.75,Qs,11
35,205.8167359,267.9719978,1.596395138,0.465189985,3.75,5.75,Qs,11
35,253.6258504,271.5568093,1.60754157,0.670517363,5.75,7.75,Qs,11
35,211.4969547,227.5671269,1.678503363,0.878729441,7.75,9.75,Qs,11
35,268.9858721,319.4354259,1.689265767,1.098285219,9.75,11.75,Qs,11
35,300.1756917,269.1412758,2.25621951,1.297086938,11.75,13.75,Qs,11
35,284.7289968,362.8755188,2.325190256,1.451317884,13.75,14.75,Qs,11
36,332.4664838,507.4718454,1.807578158,0.251887107,1.75,3.75,Qs,11
36,244.764424,302.684085,1.555992673,0.462730069,3.75,5.75,Qs,11
36,179.6698438,399.4903032,1.891046527,0.671447456,5.75,7.8,Qs,11
36,390.188412,373.6012314,2.117105494,0.87938278,7.8,9.75,Qs,11
36,308.0578695,365.8350901,1.837089523,1.100785495,9.75,11.75,Qs,11
36,331.6653902,367.9208697,1.726695705,1.320731804,11.75,13.55,Qs,11
37,200.5104769,726.8691196,1.945174082,0.243024538,1.75,3.75,Qs,11
37,258.087308,419.3244845,1.826530742,0.468844513,3.75,5.75,Qs,11
37,303.910537,366.7273818,1.75077295,0.691432764,5.75,7.75,Qs,11
37,293.329204,345.5209487,1.863400092,0.913178064,7.75,9.75,Qs,11
37,319.2738743,360.8352232,1.805383001,1.142861058,9.75,11.75,Qs,11
37,293.9745752,486.1608238,2.237562102,1.341660634,11.75,13.3,Qs,11
38,212.9591606,750.0861751,1.971459226,0.267523192,1.75,3.75,Qs,11
38,330.8185144,345.5247145,1.799670894,0.487390177,3.75,5.75,Qs,11
38,283.4615727,305.3259963,1.719331908,0.707271773,5.75,7.75,Qs,11
38,279.7854805,293.5006844,1.757854034,0.925524581,7.75,9.75,Qs,11
38,272.6104166,324.7017854,1.790977158,1.148414806,9.75,11.75,Qs,11
38,297.3095255,305.1206824,2.037039588,1.359372849,11.75,13.75,Qs,11
38,309.117199,310.5676749,1.838404432,1.580050536,13.75,15.75,Qs,11
38,310.1818721,353.7598981,1.883438259,1.76477483,15.75,17,Qs,11
39,163.9496999,119.3816952,1.831892676,0.422708422,1.75,3.75,af/Qi,6
39,162.6830202,165.3296418,1.96978416,0.583901665,3.75,5.75,af/Qi,6
39,280.1966648,219.2043579,1.726665335,0.764533903,5.75,7.75,af/Qi,6
39,251.4819422,323.0936819,1.798798124,0.971962179,7.75,9.75,af/Qi,6
39,314.6272014,298.1644115,1.951713244,1.189623818,9.75,11.75,af/Qi,6
39,330.1535195,288.3473839,1.90033256,1.406833318,11.75,13.75,af/Qi,6
39,295.2108207,217.2647099,2.207312481,1.616679043,13.75,15.75,af/Qi,6
40,185.1307248,205.3444569,1.691842381,0.34613364,1.75,3.75,af/Qi,6
40,225.4894479,266.7151039,1.62184818,0.530102834,3.75,5.75,af/Qi,6
40,188.3137801,238.3276221,1.687014954,0.733501431,5.75,7.75,af/Qi,6
40,215.7693153,241.7179488,1.76657964,0.941572751,7.75,9.75,af/Qi,6
40,275.0302113,207.7628236,2.180177745,1.139731745,9.75,11.75,af/Qi,6
40,293.8664658,274.7503177,1.910022884,1.347743119,11.75,13.75,af/Qi,6
40,294.32334,315.6070312,1.837244674,1.56999816,13.75,15.75,af/Qi,6
40,266.0448406,220.1703881,1.913145292,1.799031618,15.75,17.75,af/Qi,6
40,262.0035229,105.1046533,2.885326981,1.99742836,17.75,19.75,af/Qi,6
40,310.9418359,87.83853844,2.944982085,2.181903653,19.75,21.75,af/Qi,6
40,293.7129778,81.90999815,2.897574003,2.359598448,21.75,23.75,af/Qi,6
41,116.146481,135.1630203,2.024349857,0.321076339,1.75,3.75,af/Qi,6
41,167.3850263,165.1664287,1.844429999,0.484435693,3.75,5.75,af/Qi,6
41,128.0805148,81.10450794,2.494923822,0.613628667,5.75,7.75,af/Qi,6
41,181.3895564,163.2543087,2.143944504,0.753308391,7.75,9.75,af/Qi,6
41,145.0269334,102.1334322,2.530803724,0.915536089,9.75,11.75,af/Qi,6
41,148.9434614,71.08210803,2.827054773,1.036085746,11.75,13.75,af/Qi,6
41,120.1764179,37.57855512,3.018892286,1.153417498,13.75,15.75,af/Qi,6
41,170.9904902,132.8720413,2.368558291,1.295264105,15.75,17.75,af/Qi,6
41,369.7707632,188.6768829,1.807061858,1.48248599,17.75,19.75,af/Qi,6
41,232.8708653,149.0278772,2.153493444,1.675794357,19.75,21.75,af/Qi,6
41,274.5035827,137.684969,2.585504273,1.855933653,21.75,23.75,af/Qi,6
41,267.2845754,92.00428774,2.889330385,2.026658184,23.75,25.75,af/Qi,6
41,219.0736789,111.6718284,2.860878794,2.196141844,25.75,27.75,af/Qi,6
41,235.8968673,66.30296233,3.020321047,2.368414413,27.75,29.75,af/Qi,6
42,79.43515567,56.52757521,3.167260655,0.292926357,1.75,3.75,af/Qi,6
42,196.8476162,220.8755287,2.220230597,0.424420951,3.75,5.75,af/Qi,6
42,211.7864383,266.5954216,2.248714971,0.573993483,5.75,7.75,af/Qi,6
42,289.4685314,565.5795057,2.160731003,0.768913663,7.75,9.75,af/Qi,6
42,366.9586341,527.5491204,2.184333635,0.99388519,9.75,11.75,af/Qi,6
42,324.2188045,288.9385577,1.988953958,1.199648753,11.75,13.75,af/Qi,6
42,186.4951414,76.18041006,3.056474626,1.387550148,13.75,15.75,af/Qi,6
43,215.2188434,422.7474574,2.000144449,0.254374101,1.75,3.75,Qal1,7
43,233.4433449,339.5446439,1.730792797,0.461622397,3.75,5.75,Qal1,7
43,233.5541795,263.5129031,1.743340725,0.675753699,5.75,7.75,Qal1,7
43,210.5321573,283.0835189,1.85412188,0.884662927,7.75,9.75,Qal1,7
43,330.4521363,307.6166067,2.194973836,1.091380554,9.75,11.75,Qal1,7
43,286.4608343,426.1652499,2.064684733,1.303871668,11.75,13.75,Qal1,7
43,328.9268281,285.1120781,1.836843046,1.459411641,13.75,14.5,Qal1,7
44,149.9621959,184.6583828,1.705013013,0.357913108,1.75,3.75,af/Qi,6
44,138.3635878,165.5834626,1.939608843,0.533647096,3.75,5.75,af/Qi,6
44,159.5550395,103.7645463,2.500527326,0.655355269,5.75,6.75,af/Qi,6
44,111.6615641,36.9104608,3.320979508,0.713500683,6.75,7.75,af/Qi,6
44,120.7158926,59.90888868,3.165925323,0.790707162,7.75,9.75,af/Qi,6
44,190.6216119,110.0676035,2.884372994,0.915507816,9.75,11.75,af/Qi,6
44,316.9979008,280.3053479,2.316506914,1.072949831,11.75,13.75,af/Qi,6
44,376.4960001,299.8561044,2.499473149,1.2473924,13.75,15.75,af/Qi,6
44,327.2208566,534.5490934,2.507395848,1.379092543,15.75,16.25,af/Qi,6
45,111.9841138,91.55476568,2.646399097,0.360234501,1.75,3.75,af/Qi,6
45,104.1034376,98.07332767,2.778252491,0.428368703,3.75,5.75,af/Qi,6
45,187.2812324,145.4707439,1.777753173,0.569876782,5.75,7.75,af/Qi,6
45,236.3237889,157.8270353,2.323758156,0.719615234,7.75,9.75,af/Qi,6
45,329.9486833,149.8861392,2.524348705,0.869768822,9.75,11.75,af/Qi,6
45,211.356374,140.5744014,2.737390255,1.031918686,11.75,13.75,af/Qi,6
45,189.6037969,116.3425148,2.725242305,1.194814141,13.75,15.75,af/Qi,6
45,272.974939,124.1271499,2.699490207,1.359034057,15.75,17.75,af/Qi,6
45,283.267589,185.0983406,2.452645606,1.532163954,17.75,19.75,af/Qi,6
45,258.2258627,83.72600313,2.766475646,1.696101775,19.75,21.75,af/Qi,6
46,255.0211803,529.4050072,1.928338157,0.274053955,1.75,3.75,Qs,11
46,308.6356956,322.5039966,1.763673128,0.485384037,3.75,5.75,Qs,11
46,271.2719016,354.7842262,1.649297813,0.703393332,5.75,7.75,Qs,11
46,272.8832194,226.1845013,1.818279029,0.91625047,7.75,9.75,Qs,11
46,249.3801236,253.0823376,1.957021093,1.118155968,9.75,11.75,Qs,11
46,318.1960512,470.5026927,2.253592278,1.300987594,11.75,13.3,Qs,11
47,94.78557286,100.6942409,3.565853429,0.424015478,1.75,3.75,af/Qi,6
47,112.1473671,5.437567913,5.408999244,0.521138184,3.75,5.75,af/Qi,6
47,235.1442593,10.38924687,5.163788295,0.607197783,5.75,7.75,af/Qi,6
47,353.1173909,133.0361973,2.704375773,0.72818731,7.75,9.75,af/Qi,6
47,273.0103581,206.6124036,2.389729521,0.906635837,9.75,11.75,af/Qi,6
47,223.1024426,67.10523743,3.055278522,1.064195665,11.75,13.75,af/Qi,6
47,248.3442937,169.5280344,2.692958292,1.225514458,13.75,15.75,af/Qi,6
47,236.0218039,114.854777,2.737149408,1.40219191,15.75,17.75,af/Qi,6
47,249.4131481,86.10472426,2.923073636,1.570451285,17.75,19.75,af/Qi,6
47,287.5255386,114.0908302,2.889126739,1.742984173,19.75,21.75,af/Qi,6
47,206.6064374,69.01235397,3.008960817,1.920946047,21.75,23.75,af/Qi,6
47,217.8893967,55.28788349,3.002841313,2.085426014,23.75,25.75,af/Qi,6
47,326.250383,369.0465424,2.623766205,2.191703969,25.75,26.25,af/Qi,6
48,123.3446176,126.4889513,2.506847083,0.429692249,1.75,3.75,af/Qi,6
48,173.1634422,117.9716753,2.88980229,0.567319446,3.75,5.75,af/Qi,6
48,115.272935,84.28872385,2.696751979,0.697793771,5.75,7.75,af/Qi,6
48,183.307335,102.220147,2.5758639,0.825121919,7.75,9.75,af/Qi,6
48,226.8638892,161.2496052,2.625489997,0.984994955,9.75,11.75,af/Qi,6
48,189.662227,117.7166669,2.698555149,1.139206033,11.75,13.75,af/Qi,6
48,250.3906753,162.2438438,2.573337459,1.31294437,13.75,15.75,af/Qi,6
48,189.6949252,105.5102783,2.830224024,1.487987916,15.75,17.75,af/Qi,6
48,276.9154778,105.4659336,2.809674165,1.65868255,17.75,19.75,af/Qi,6
48,202.9516777,69.35331384,2.910824827,1.834889671,19.75,21.75,af/Qi,6
48,288.4141705,183.3775359,2.645601594,2.002130298,21.75,23.75,af/Qi,6
48,235.0036528,143.323212,2.743150474,2.191072249,23.75,25.75,af/Qi,6
48,269.9167613,228.8436222,2.695875097,2.3558424,25.75,27.25,af/Qi,6
49,79.0180535,99.12819756,2.538776519,0.327780064,1.75,3.75,af/Qi,6
49,159.0955022,139.7341062,2.519749715,0.452544742,3.75,5.75,af/Qi,6
49,277.4986755,346.1994822,2.152804295,0.616750435,5.75,7.75,af/Qi,6
49,247.1242791,209.6232225,2.437058573,0.800257653,7.75,9.75,af/Qi,6
49,228.8253271,140.1834641,2.720979183,0.975718489,9.75,11.75,af/Qi,6
49,215.1740024,107.6794221,2.765559429,1.131728256,11.75,13.75,af/Qi,6
49,273.7546797,158.3373126,2.557258598,1.297825537,13.75,15.75,af/Qi,6
49,250.1596522,120.2869215,2.794612786,1.474105515,15.75,17.75,af/Qi,6
49,273.2309028,180.6450084,2.39866699,1.67184212,17.75,19.75,af/Qi,6
49,239.5049394,172.3642349,2.737078379,1.848668469,19.75,21.95,af/Qi,6
49,240.6303331,137.627011,2.811275573,2.038702868,21.95,23.75,af/Qi,6
49,294.9534737,89.94185048,2.932817433,2.206010411,23.75,25.75,af/Qi,6
49,208.1811607,99.57448416,2.826560607,2.385581164,25.75,27.75,af/Qi,6
49,216.0701186,84.50602554,2.893157202,2.569613699,27.75,29.75,af/Qi,6
50,142.8124123,122.4339946,2.414317448,0.374626719,1.75,3.75,af/Qi,6
50,177.2650271,146.9754554,2.072073456,0.516156625,3.75,5.75,af/Qi,6
50,119.1693608,73.20151209,2.726140318,0.663894898,5.75,7.75,af/Qi,6
50,232.0430411,174.9707236,2.787094527,0.803082763,7.75,9.75,af/Qi,6
50,214.0489143,256.1877345,2.439524598,0.981272121,9.75,11.75,af/Qi,6
50,226.5023149,192.6081278,2.690783961,1.160175187,11.75,13.75,af/Qi,6
50,334.4089409,123.6359679,2.831449404,1.339395332,13.75,15.75,af/Qi,6
50,308.7254774,218.8059655,2.336518639,1.521951966,15.75,17.75,af/Qi,6
50,261.7931422,180.229664,2.76961126,1.707496781,17.75,19.75,af/Qi,6
50,369.7964042,201.2465242,2.73533846,1.916019525,19.75,21.95,af/Qi,6
50,406.0713363,186.1268986,2.680411385,2.116451479,21.95,23.75,af/Qi,6
51,82.54512171,128.6536313,2.503999963,0.291953694,1.75,3.75,af/Qi,6
51,196.196862,235.1298095,2.609509484,0.435553161,3.75,5.75,af/Qi,6
51,175.1010641,161.7461652,2.737141771,0.600429506,5.75,7.75,af/Qi,6
51,185.4838814,176.7309391,2.509776661,0.764752262,7.75,9.75,af/Qi,6
51,258.0579285,202.6985366,2.724988888,0.943535449,9.75,11.75,af/Qi,6
51,257.3459359,306.0766186,2.043650177,1.150983233,11.75,13.75,af/Qi,6
51,203.4260449,118.7285277,2.83773868,1.33465732,13.75,15.75,af/Qi,6
51,285.7902125,195.3728153,2.710828867,1.517658744,15.75,17.75,af/Qi,6
51,326.678211,213.1282401,2.661734639,1.715600956,17.75,19.75,af/Qi,6
51,263.6597204,170.2990279,2.734551425,1.899628767,19.75,21.75,af/Qi,6
51,258.6553095,125.5561198,2.802734613,2.086765291,21.75,23.75,af/Qi,6
51,311.6190207,126.1997002,2.816396739,2.299891885,23.75,26.45,af/Qi,6
52,112.7179918,143.6915622,2.707101551,0.27653521,1.75,3.75,af/Qi,6
52,189.7773207,232.3902731,2.588387149,0.42468866,3.75,5.75,af/Qi,6
52,168.2027945,171.5687748,2.707501245,0.581427825,5.75,7.75,af/Qi,6
52,171.5195452,155.4103423,2.71980669,0.744589671,7.75,9.75,af/Qi,6
52,247.7764121,222.8364959,2.682439952,0.91273845,9.75,11.75,af/Qi,6
52,211.6588093,200.7379618,2.620962423,1.101415304,11.75,13.75,af/Qi,6
52,209.7646098,92.03801142,2.936047498,1.27549211,13.75,15.75,af/Qi,6
52,286.9589784,209.8480227,2.77210003,1.446519571,15.75,17.75,af/Qi,6
52,300.6353118,212.7690571,2.539940616,1.653126357,17.75,19.75,af/Qi,6
52,317.0697851,222.6995113,2.444368764,1.852588916,19.75,21.75,af/Qi,6
52,245.0270817,83.54455343,2.901568047,2.03740175,21.75,23.75,af/Qi,6
52,208.7885292,135.6089181,2.721310601,2.224151718,23.75,25.75,af/Qi,6
52,269.9155503,202.6069925,2.855019245,2.337670134,25.75,26.25,af/Qi,6
53,204.2838602,400.2648441,1.607135983,0.45027858,1.75,3.75,af/Qi,6
53,236.1930276,182.2802292,2.515355738,0.648868352,3.75,5.75,af/Qi,6
53,194.3350132,135.8259172,2.833370851,0.812313596,5.75,7.75,af/Qi,6
53,225.5171083,138.1834421,2.773863814,0.976778685,7.75,9.75,af/Qi,6
53,219.8151557,264.0059291,2.255064241,1.156699985,9.75,11.75,af/Qi,6
53,311.9850793,211.7220599,2.549695056,1.340546013,11.75,13.75,af/Qi,6
53,300.4056094,109.7351094,2.855669816,1.527220655,13.75,15.75,af/Qi,6
53,381.6748006,213.1401175,2.73282208,2.058173533,15.75,24.55,af/Qi,6
54,97.27244204,184.9235711,2.610950894,0.325139564,1.75,3.75,af/Qi,6
54,90.86369469,224.3139675,2.644502219,0.475776156,3.75,5.75,af/Qi,6
54,266.8360415,285.3175169,2.420163581,0.655232336,5.75,7.75,af/Qi,6
54,310.5139825,315.7566994,1.862242252,0.839151059,7.75,9.75,af/Qi,6
54,201.1360523,158.1532044,2.699496041,1.023817991,9.75,11.75,af/Qi,6
54,273.7568756,155.5242691,2.740914405,1.197149172,11.75,13.75,af/Qi,6
54,315.4485676,97.91366955,2.938549197,1.367916946,13.75,15.75,af/Qi,6
54,418.3025165,491.9179949,2.438064335,1.563983864,15.75,17.75,af/Qi,6
54,377.9063713,144.057042,2.727748112,1.768709953,17.75,19.75,af/Qi,6
55,123.868829,136.3712012,2.164928342,0.424153682,1.75,3.75,af/Qi,6
55,100.8043688,36.10738284,4.369102504,0.544563261,3.75,5.75,af/Qi,6
55,112.8193666,68.51146076,3.061075149,0.637970238,5.75,7.75,af/Qi,6
55,171.3562312,111.4280655,2.835922129,0.77846718,7.75,9.75,af/Qi,6
55,268.0962305,186.9623595,2.691192485,0.944090321,9.75,11.75,af/Qi,6
55,211.8155621,176.7770748,2.65194979,1.125538023,11.75,13.75,af/Qi,6
55,255.932507,223.9865327,2.671387033,1.268202737,13.75,14.8,af/Qi,6
56,94.37734349,112.2529144,2.55821836,0.313042899,1.75,3.75,Qal2,8
56,113.59292,126.9789211,1.958347534,0.451902295,3.75,5.75,Qal2,8
56,340.0052771,167.6342809,2.00103695,0.62982545,5.75,7.75,Qal2,8
56,176.0828468,155.5521327,2.758694073,0.794663195,7.75,9.75,Qal2,8
56,327.5260983,169.7224599,2.505914386,0.960607669,9.75,11.75,Qal2,8
56,223.0393546,154.3273065,2.760768449,1.137428792,11.75,13.75,Qal2,8
56,286.2408627,117.3089979,2.769631079,1.311324663,13.75,15.75,Qal2,8
56,248.5974451,174.2837006,2.423264338,1.480374856,15.75,17.75,Qal2,8
56,284.0740609,126.4262539,2.719245032,1.661251305,17.75,19.75,Qal2,8
56,300.9210128,250.6395111,2.577631294,1.844214886,19.75,21.75,Qal2,8
57,254.168141,307.3838926,2.15257616,0.413989979,1.75,3.75,af/Qi,6
57,164.4957696,167.9768558,2.436881648,0.57657048,3.75,5.75,af/Qi,6
57,204.4565726,250.0168114,2.282102725,0.738716514,5.75,7.75,af/Qi,6
57,178.1917839,202.725149,2.424205385,0.922247339,7.75,9.75,af/Qi,6
57,198.3683069,97.35332276,2.807827137,1.081803861,9.75,11.75,af/Qi,6
57,294.5992073,213.9629609,2.60755232,1.251171446,11.75,13.75,af/Qi,6
57,243.1814824,115.2167851,2.663766882,1.433168463,13.75,15.75,af/Qi,6
57,232.3491525,82.31764463,2.909822251,1.601174442,15.75,17.75,af/Qi,6
57,306.9073051,151.2665648,2.739859109,1.7728077,17.75,19.75,af/Qi,6
57,208.1225252,91.9094797,2.876578773,1.950935054,19.75,21.75,af/Qi,6
57,256.4168903,145.3830517,2.823008497,2.129546787,21.75,23.75,af/Qi,6
57,240.1616241,103.2915325,2.787928135,2.320649425,23.75,25.75,af/Qi,6
58,263.5880754,602.0275037,2.245333151,0.23323167,1.75,3.75,Qoa,10
58,662.8287725,1048.239075,2.008021675,0.404246409,3.75,4.9,Qoa,10
59,355.8408816,754.0289652,2.209230154,0.257846332,1.75,3.75,Qoa,10
59,376.3391144,699.725431,2.082286096,0.473740735,3.75,5.75,Qoa,10
59,373.1050191,625.0569546,2.312080389,0.689048379,5.75,7.75,Qoa,10
59,354.1209633,329.321978,2.435274949,0.893883712,7.75,9.75,Qoa,10
59,413.6716984,536.3899061,2.253610056,1.074855074,9.75,11.3,Qoa,10
60,222.5522083,315.315564,2.478481318,0.443648168,1.75,3.75,Qal2,8
60,398.3152269,322.7974167,2.293013961,0.628383478,3.75,5.75,Qal2,8
60,242.9453825,431.8126328,2.188029376,0.819470322,5.75,7.75,Qal2,8
60,277.9507322,237.344748,2.538809657,1.02247104,7.75,9.75,Qal2,8
60,390.3825374,368.4443165,2.492036063,1.220330733,9.75,11.75,Qal2,8
60,404.1414722,317.9809817,2.631373237,1.424703745,11.75,13.75,Qal2,8
60,300.0013008,270.0281905,2.621163621,1.636519764,13.75,15.75,Qal2,8
60,332.5677442,118.3476969,2.830811373,1.822103214,15.75,17.75,Qal2,8
60,325.4784708,185.4894212,2.723236188,1.943209117,17.75,18.35,Qal2,8
61,362.4362435,735.8730189,2.089149007,0.269246438,1.75,3.75,Qoa,10
61,553.9726571,848.2804344,1.842583862,0.48249558,3.75,5.55,Qoa,10
62,241.4252961,494.2797104,2.323745531,0.335155474,1.75,5.75,Qoa,10
62,313.532551,283.6848472,2.435456631,0.591134061,5.75,7.75,Qoa,10
62,428.4275094,340.5277172,2.265750868,0.782294478,7.75,9.75,Qoa,10
62,317.2338959,309.4862704,2.522326058,0.97554966,9.75,11.75,Qoa,10
62,448.5741075,297.0037356,2.539147134,1.17543948,11.75,13.75,Qoa,10
62,340.6621887,223.8266459,2.667362812,1.343055298,13.75,15.25,Qoa,10
63,298.759292,670.4086011,2.282405085,0.522551958,1.75,3.75,Qal2,8
63,326.2965701,427.5133049,2.210499504,0.790825904,3.75,5.75,Qal2,8
63,299.5214187,223.5979707,2.632586399,0.985548198,5.75,7.75,Qal2,8
63,300.053937,217.2236329,2.618609812,1.166506495,7.75,9.75,Qal2,8
63,389.4538311,199.9059732,2.506604462,1.351624762,9.75,11.75,Qal2,8
63,317.9342487,113.8976095,2.849595711,1.526200283,11.75,13.75,Qal2,8
63,329.7217955,309.0734889,2.610483991,1.714907664,13.75,15.75,Qal2,8
63,315.8759048,133.2464922,2.756365241,1.914812742,15.75,17.75,Qal2,8
63,289.9366732,157.3924112,2.812393223,2.029281136,17.75,18.2,Qal2,8
64,244.0321773,360.2460718,2.266400453,0.490759183,1.75,3.75,Qal3,9
64,244.2718167,326.068106,2.207731948,0.698996593,3.75,5.75,Qal3,9
64,443.2349595,435.8523865,2.259319905,0.890674462,5.75,7.75,Qal3,9
64,342.7316902,368.06395,2.426918156,1.101067624,7.75,9.75,Qal3,9
64,344.5514319,322.011288,2.341669607,1.311403876,9.75,11.75,Qal3,9
64,432.2779137,343.9006387,2.522504881,1.504196554,11.75,13.75,Qal3,9
64,359.9217528,313.2193398,2.498839611,1.71988657,13.75,15.75,Qal3,9
65,203.2883948,234.1361573,2.599704617,0.505547714,1.75,3.75,Qal2,8
65,239.2976939,235.3486377,2.620380167,0.749929228,3.75,5.75,Qal2,8
65,338.8146581,161.4638252,2.591527625,0.916339055,5.75,7.75,Qal2,8
65,238.8939703,196.5493692,2.690742826,1.089329069,7.75,9.75,Qal2,8
65,293.2850943,194.1522564,2.580116849,1.265778387,9.75,11.6,Qal2,8
65,239.0076031,113.0857009,2.859196649,1.455811876,11.6,13.75,Qal2,8
65,358.848067,283.5406307,2.503402635,1.642635721,13.75,15.75,Qal2,8
65,359.2499077,199.2131103,2.596829953,1.827306571,15.75,17.75,Qal2,8
65,325.8257124,137.0815646,2.676645565,1.961665578,17.75,18.55,Qal2,8
66,407.9297025,653.3675714,2.22106056,0.453712313,1.75,3.75,Qal2,8
66,264.3471162,292.2148742,2.228915201,0.660265659,3.75,5.75,Qal2,8
66,341.7110308,136.2229004,2.513723818,0.820293072,5.75,7.75,Qal2,8
66,199.7939579,154.6521765,2.564818105,0.976502636,7.75,9.75,Qal2,8
66,405.0639975,275.594992,2.669008349,1.165168777,9.75,11.75,Qal2,8
66,467.6657119,318.3703896,2.541678514,1.362375207,11.75,13.75,Qal2,8
66,339.8340358,303.5477662,2.55112401,1.575693643,13.75,15.75,Qal2,8
66,269.2080613,100.6240469,2.888503658,1.753686094,15.75,17.75,Qal2,8
66,326.2987733,184.6300415,2.713670214,1.943889869,17.75,19.75,Qal2,8
66,442.58909,194.7457767,2.813918435,2.090353343,19.75,20.85,Qal2,8
67,344.0736891,631.5188062,2.20147449,0.543844387,1.75,3.75,Qal2,8
67,257.02048,310.2294444,2.582744766,0.798010701,3.75,5.75,Qal2,8
67,441.6528173,397.0537387,2.359949829,1.001390729,5.75,7.75,Qal2,8
67,365.8504514,464.9717075,2.287098547,1.219764953,7.75,9.75,Qal2,8
67,508.2489119,476.365019,2.410036429,1.436110452,9.75,11.75,Qal2,8
67,285.5809162,180.037723,2.716001469,1.630649499,11.75,13.45,Qal2,8
68,287.704884,481.4009414,2.290879375,0.239581825,1.75,3.75,Qoa,10
68,309.3960255,339.4384854,2.482255931,0.411458473,3.75,5.75,Qoa,10
68,220.5935085,249.6075037,2.59384649,0.588467302,5.75,7.75,Qoa,10
68,209.8249614,194.6065669,2.631255817,0.763213386,7.75,9.75,Qoa,10
68,533.1710528,387.9521173,2.449073348,0.940059272,9.75,11.75,Qoa,10
68,389.9591132,573.6161374,2.425794677,1.152545211,11.75,13.75,Qoa,10
68,559.7108847,451.2607057,2.459270462,1.378280513,13.75,15.75,Qoa,10
68,240.6991901,111.9596447,2.736591816,1.569579004,15.75,17.75,Qoa,10
68,258.781956,108.1100604,2.762473616,1.729961369,17.75,19.75,Qoa,10
68,538.8814493,227.3513554,2.600195827,1.922049334,19.75,21.75,Qoa,10
70,364.0857869,586.0488917,2.141147,0.29493083,1.75,3.75,Qoa,10
70,539.9889184,810.9406894,2.104296397,0.517927138,3.75,5.75,Qoa,10
70,572.5957082,524.1372087,2.147364596,0.634504671,5.75,5.85,Qoa,10
71,171.9721975,209.9237004,2.575708529,0.487489607,1.75,3.75,Qal2,8
71,393.7761298,430.2117596,2.162583013,0.784625003,3.75,5.75,Qal2,8
71,303.6678758,267.8499599,2.592947877,0.97503154,5.75,7.75,Qal2,8
71,375.9753422,529.4661712,1.98655714,1.191140366,7.75,9.75,Qal2,8
71,390.9204179,675.4734297,2.072432984,1.345171819,9.75,10.35,Qal2,8
72,313.7841247,365.8239384,2.097395971,0.248551597,1.75,3.75,Qoa,10
72,294.7131807,423.5768837,2.377305268,0.425711089,3.75,5.75,Qoa,10
72,284.5871535,262.8201966,2.510645644,0.614390469,5.75,7.75,Qoa,10
72,314.9759444,333.1471044,2.396418082,0.800713054,7.75,9.75,Qoa,10
72,390.145722,399.0062917,2.25681771,1.000012737,9.75,11.75,Qoa,10
72,376.4872267,385.4693084,2.406234933,1.144797727,11.75,12.45,Qoa,10
73,354.4127202,592.0326067,2.076223894,0.276781308,1.75,3.75,Qoa,10
73,201.4140033,115.9286819,2.579928502,0.450064442,3.75,5.75,Qoa,10
73,384.3125577,303.2430982,2.404881537,0.593554896,5.75,7.75,Qoa,10
73,307.7653221,266.5187242,2.497970605,0.778831182,7.75,9.75,Qoa,10
73,531.7417325,384.312127,2.34094642,0.979306161,9.75,11.75,Qoa,10
73,463.0193574,317.9095246,2.62585271,1.157873644,11.75,13.25,Qoa,10
